customer_id,event_timestamp,age,balance,duration,campaign,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
11718,2025-11-10 19:09:12.766960+00:00,35,250,170,1,0,self-employed,single,secondary,no,no,no,cellular,jun,failure,no
11719,2025-11-10 19:09:12.766960+00:00,45,1006,124,1,0,blue-collar,single,primary,no,no,no,cellular,jun,failure,no
11720,2025-11-10 19:09:12.766960+00:00,38,0,111,1,0,technician,married,secondary,no,yes,no,cellular,jun,failure,no
11721,2025-11-10 19:09:12.766960+00:00,49,443,25,11,0,technician,single,secondary,no,no,no,cellular,jun,failure,no
11722,2025-11-10 19:09:12.766960+00:00,35,1465,40,1,0,housemaid,divorced,primary,no,no,no,cellular,jun,failure,no
11723,2025-11-10 19:09:12.766960+00:00,57,1054,25,3,0,management,married,secondary,no,no,no,cellular,jun,failure,no
11724,2025-11-10 19:09:12.766960+00:00,47,194,368,2,0,technician,divorced,tertiary,no,no,no,cellular,jun,failure,no
11725,2025-11-10 19:09:12.766960+00:00,40,2135,95,1,0,unemployed,married,tertiary,no,yes,no,cellular,jun,failure,no
11726,2025-11-10 19:09:12.766960+00:00,44,522,911,1,0,services,married,secondary,no,no,yes,cellular,jun,failure,yes
11727,2025-11-10 19:09:12.766960+00:00,53,1777,253,1,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11728,2025-11-10 19:09:12.766960+00:00,59,279,41,1,0,unemployed,married,tertiary,no,no,no,cellular,jun,failure,no
11729,2025-11-10 19:09:12.766960+00:00,55,0,398,2,0,housemaid,divorced,primary,no,no,no,cellular,jun,failure,no
11730,2025-11-10 19:09:12.766960+00:00,56,4365,361,1,0,retired,single,secondary,no,no,no,cellular,jun,failure,no
11731,2025-11-10 19:09:12.766960+00:00,45,550,97,1,0,blue-collar,married,secondary,no,no,yes,cellular,jun,failure,no
11732,2025-11-10 19:09:12.766960+00:00,31,224,20,19,0,blue-collar,married,primary,no,yes,no,cellular,jun,failure,no
11733,2025-11-10 19:09:12.766960+00:00,49,1119,493,1,0,blue-collar,married,primary,no,yes,no,cellular,jun,failure,no
11734,2025-11-10 19:09:12.766960+00:00,42,297,65,1,0,technician,married,secondary,no,no,no,cellular,jun,failure,no
11735,2025-11-10 19:09:12.766960+00:00,45,4994,48,1,0,housemaid,married,primary,no,no,no,cellular,jun,failure,no
11736,2025-11-10 19:09:12.766960+00:00,26,-46,382,7,0,blue-collar,single,secondary,no,yes,no,cellular,jun,failure,yes
11737,2025-11-10 19:09:12.766960+00:00,40,224,606,1,0,entrepreneur,divorced,tertiary,no,no,no,cellular,jun,failure,no
11738,2025-11-10 19:09:12.766960+00:00,46,457,74,1,0,services,married,secondary,no,yes,yes,cellular,jun,failure,no
11739,2025-11-10 19:09:12.766960+00:00,52,1697,153,1,0,housemaid,divorced,primary,no,no,no,cellular,jun,failure,no
11740,2025-11-10 19:09:12.766960+00:00,52,2269,1210,1,0,retired,married,tertiary,no,no,no,cellular,jun,failure,yes
11741,2025-11-10 19:09:12.766960+00:00,50,396,716,2,0,technician,divorced,secondary,no,no,no,cellular,jun,failure,yes
11742,2025-11-10 19:09:12.766960+00:00,42,0,158,1,0,unemployed,married,secondary,no,yes,no,cellular,jun,failure,no
11743,2025-11-10 19:09:12.766960+00:00,54,2281,158,1,0,blue-collar,married,primary,no,yes,no,cellular,jun,failure,no
11744,2025-11-10 19:09:12.766960+00:00,48,0,139,1,0,entrepreneur,divorced,tertiary,no,yes,yes,cellular,jun,failure,no
11745,2025-11-10 19:09:12.766960+00:00,57,9689,313,1,0,technician,married,secondary,no,yes,no,cellular,jun,failure,no
11746,2025-11-10 19:09:12.766960+00:00,43,0,273,1,0,management,married,secondary,no,no,no,cellular,jun,failure,no
11747,2025-11-10 19:09:12.766960+00:00,44,-1746,218,1,0,management,married,secondary,no,yes,no,cellular,jun,failure,no
11748,2025-11-10 19:09:12.766960+00:00,43,1517,45,1,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11749,2025-11-10 19:09:12.766960+00:00,52,1545,115,4,0,management,married,tertiary,no,no,no,cellular,jun,failure,no
11750,2025-11-10 19:09:12.766960+00:00,43,0,280,1,0,management,single,primary,no,no,no,cellular,jun,failure,no
11751,2025-11-10 19:09:12.766960+00:00,35,165,109,1,0,admin.,married,secondary,no,no,yes,cellular,jun,failure,no
11752,2025-11-10 19:09:12.766960+00:00,51,0,179,3,0,blue-collar,married,secondary,yes,no,yes,cellular,jun,failure,no
11753,2025-11-10 19:09:12.766960+00:00,42,61,115,1,0,blue-collar,single,secondary,yes,no,no,cellular,jun,failure,no
11754,2025-11-10 19:09:12.766960+00:00,44,-254,25,1,0,services,married,secondary,no,no,no,cellular,jun,failure,no
11755,2025-11-10 19:09:12.766960+00:00,56,310,75,4,0,management,divorced,tertiary,no,no,no,cellular,jun,failure,no
11756,2025-11-10 19:09:12.766960+00:00,42,3717,235,1,0,self-employed,married,primary,no,no,no,cellular,jun,failure,no
11757,2025-11-10 19:09:12.766960+00:00,38,933,95,2,0,management,married,secondary,no,no,no,cellular,jun,failure,no
11758,2025-11-10 19:09:12.766960+00:00,35,347,231,1,0,self-employed,married,secondary,no,no,no,cellular,jun,failure,no
11759,2025-11-10 19:09:12.766960+00:00,41,24055,132,1,0,technician,divorced,tertiary,no,no,yes,cellular,jun,failure,no
11760,2025-11-10 19:09:12.766960+00:00,47,1917,39,2,0,self-employed,married,tertiary,no,no,no,cellular,jun,failure,no
11761,2025-11-10 19:09:12.766960+00:00,44,2886,31,1,0,services,single,secondary,no,no,no,cellular,jun,failure,no
11762,2025-11-10 19:09:12.766960+00:00,50,-1137,64,1,0,admin.,married,secondary,no,yes,yes,cellular,jun,failure,no
11763,2025-11-10 19:09:12.766960+00:00,54,386,838,1,0,services,married,secondary,no,no,yes,cellular,jun,failure,yes
11764,2025-11-10 19:09:12.766960+00:00,38,1604,1276,1,0,unemployed,married,secondary,no,no,no,cellular,jun,failure,no
11765,2025-11-10 19:09:12.766960+00:00,43,584,27,1,0,admin.,married,secondary,no,no,no,cellular,jun,failure,no
11766,2025-11-10 19:09:12.766960+00:00,39,759,100,1,0,self-employed,single,secondary,no,yes,no,cellular,jun,failure,no
11767,2025-11-10 19:09:12.766960+00:00,43,1,188,1,0,blue-collar,divorced,secondary,yes,no,no,cellular,jun,failure,no
11768,2025-11-10 19:09:12.766960+00:00,58,5523,141,1,0,retired,married,secondary,no,no,no,cellular,jun,failure,no
11769,2025-11-10 19:09:12.766960+00:00,44,0,144,1,0,blue-collar,married,primary,yes,no,yes,cellular,jun,failure,no
11770,2025-11-10 19:09:12.766960+00:00,57,468,329,1,0,unemployed,married,secondary,no,yes,no,cellular,jun,failure,no
11771,2025-11-10 19:09:12.766960+00:00,57,0,45,4,0,technician,married,secondary,no,no,no,cellular,jun,failure,no
11772,2025-11-10 19:09:12.766960+00:00,40,5807,98,1,0,services,married,secondary,no,yes,no,cellular,jun,failure,no
11773,2025-11-10 19:09:12.766960+00:00,44,179,75,3,0,services,married,secondary,no,yes,no,cellular,jun,failure,no
11774,2025-11-10 19:09:12.766960+00:00,44,10984,258,18,0,blue-collar,single,primary,no,no,no,cellular,jun,failure,no
11775,2025-11-10 19:09:12.766960+00:00,40,109,402,22,0,technician,married,secondary,no,no,no,cellular,jun,failure,no
11776,2025-11-10 19:09:12.766960+00:00,54,1463,60,1,0,self-employed,married,primary,no,no,no,cellular,jun,failure,no
11777,2025-11-10 19:09:12.766960+00:00,40,1876,269,1,0,self-employed,divorced,secondary,no,no,yes,cellular,jun,failure,no
11778,2025-11-10 19:09:12.766960+00:00,56,0,422,1,0,management,married,tertiary,no,no,yes,cellular,jun,failure,yes
11779,2025-11-10 19:09:12.766960+00:00,37,1038,307,3,0,unemployed,married,secondary,no,no,no,cellular,jun,failure,no
11780,2025-11-10 19:09:12.766960+00:00,57,9311,485,3,0,admin.,married,tertiary,no,no,no,cellular,jun,failure,no
11781,2025-11-10 19:09:12.766960+00:00,50,0,174,1,0,admin.,divorced,secondary,no,yes,no,cellular,jun,failure,no
11782,2025-11-10 19:09:12.766960+00:00,57,9103,1098,2,0,management,married,tertiary,no,no,yes,cellular,jun,failure,yes
11783,2025-11-10 19:09:12.766960+00:00,30,457,115,20,0,blue-collar,divorced,secondary,yes,yes,no,cellular,jun,failure,no
11784,2025-11-10 19:09:12.766960+00:00,43,126,351,2,0,services,single,tertiary,no,yes,no,cellular,jun,failure,no
11785,2025-11-10 19:09:12.766960+00:00,46,0,62,2,0,blue-collar,divorced,primary,no,no,no,cellular,jun,failure,no
11786,2025-11-10 19:09:12.766960+00:00,41,0,89,1,0,admin.,married,secondary,no,no,no,cellular,jun,failure,no
11787,2025-11-10 19:09:12.766960+00:00,43,0,113,1,0,entrepreneur,married,secondary,no,yes,no,cellular,jun,failure,no
11788,2025-11-10 19:09:12.766960+00:00,49,923,471,2,0,blue-collar,married,primary,no,no,no,cellular,jun,failure,no
11789,2025-11-10 19:09:12.766960+00:00,36,1355,256,8,0,management,married,tertiary,no,yes,no,cellular,jun,failure,no
11790,2025-11-10 19:09:12.766960+00:00,55,5,108,1,0,retired,married,secondary,no,no,no,cellular,jun,failure,no
11791,2025-11-10 19:09:12.766960+00:00,41,167,48,1,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11792,2025-11-10 19:09:12.766960+00:00,38,1005,76,12,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11793,2025-11-10 19:09:12.766960+00:00,35,14,35,1,0,blue-collar,married,primary,no,yes,no,cellular,jun,failure,no
11794,2025-11-10 19:09:12.766960+00:00,55,1735,375,2,0,services,divorced,secondary,no,no,no,cellular,jun,failure,no
11795,2025-11-10 19:09:12.766960+00:00,47,287,63,1,0,services,divorced,secondary,no,no,no,cellular,jun,failure,no
11796,2025-11-10 19:09:12.766960+00:00,52,0,166,1,0,management,married,tertiary,no,no,no,cellular,jun,failure,no
11797,2025-11-10 19:09:12.766960+00:00,41,-206,342,1,0,blue-collar,single,primary,no,no,no,cellular,jun,failure,no
11798,2025-11-10 19:09:12.766960+00:00,36,0,332,3,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11799,2025-11-10 19:09:12.766960+00:00,56,878,123,3,0,retired,married,secondary,no,no,no,cellular,jun,failure,no
11800,2025-11-10 19:09:12.766960+00:00,53,-223,160,1,0,services,divorced,secondary,no,no,no,cellular,jun,failure,no
11801,2025-11-10 19:09:12.766960+00:00,57,1466,326,1,0,retired,married,primary,no,no,no,cellular,jun,failure,no
11802,2025-11-10 19:09:12.766960+00:00,56,3164,245,3,0,management,married,secondary,no,no,no,cellular,jun,failure,no
11803,2025-11-10 19:09:12.766960+00:00,44,2400,82,1,0,management,married,tertiary,no,no,no,cellular,jun,failure,no
11804,2025-11-10 19:09:12.766960+00:00,40,408,37,4,0,management,married,secondary,no,yes,no,cellular,jun,failure,no
11805,2025-11-10 19:09:12.766960+00:00,41,0,95,1,0,technician,married,tertiary,no,no,no,cellular,jun,failure,no
11806,2025-11-10 19:09:12.766960+00:00,47,2559,374,1,0,self-employed,married,primary,no,no,no,cellular,jun,failure,no
11807,2025-11-10 19:09:12.766960+00:00,36,977,172,2,0,self-employed,single,tertiary,no,no,no,cellular,jun,failure,no
11808,2025-11-10 19:09:12.766960+00:00,45,0,74,2,0,blue-collar,married,primary,no,no,yes,cellular,jun,failure,no
11809,2025-11-10 19:09:12.766960+00:00,57,27069,174,3,0,technician,married,tertiary,no,no,yes,cellular,jun,failure,no
11810,2025-11-10 19:09:12.766960+00:00,48,3260,111,3,0,management,married,secondary,no,no,no,cellular,jun,failure,no
11811,2025-11-10 19:09:12.766960+00:00,56,665,109,2,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11812,2025-11-10 19:09:12.766960+00:00,46,296,205,4,0,housemaid,married,primary,no,yes,no,cellular,jun,failure,no
11813,2025-11-10 19:09:12.766960+00:00,56,0,471,2,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11814,2025-11-10 19:09:12.766960+00:00,27,-48,168,2,0,admin.,married,secondary,no,yes,no,cellular,jun,failure,no
11815,2025-11-10 19:09:12.766960+00:00,38,0,211,2,0,management,married,tertiary,no,yes,no,cellular,jun,failure,no
11816,2025-11-10 19:09:12.766960+00:00,60,0,105,2,0,technician,married,secondary,no,no,no,cellular,jun,failure,no
11817,2025-11-10 19:09:12.766960+00:00,25,-306,534,3,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11818,2025-11-10 19:09:12.766960+00:00,37,43,250,3,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11819,2025-11-10 19:09:12.766960+00:00,41,-771,343,2,0,management,married,secondary,yes,no,yes,cellular,jun,failure,no
11820,2025-11-10 19:09:12.766960+00:00,42,-215,1573,5,0,technician,married,tertiary,no,no,no,cellular,jun,failure,yes
11821,2025-11-10 19:09:12.766960+00:00,56,549,181,2,0,self-employed,married,secondary,no,no,yes,cellular,jun,failure,no
11822,2025-11-10 19:09:12.766960+00:00,47,302,89,3,0,technician,married,secondary,no,yes,no,cellular,jun,failure,no
11823,2025-11-10 19:09:12.766960+00:00,28,-494,232,2,0,services,married,secondary,no,yes,no,cellular,jun,failure,no
11824,2025-11-10 19:09:12.766960+00:00,49,557,126,5,0,management,divorced,tertiary,no,yes,no,cellular,jun,failure,no
11825,2025-11-10 19:09:12.766960+00:00,56,5879,237,3,0,retired,married,secondary,no,no,no,cellular,jun,failure,no
11826,2025-11-10 19:09:12.766960+00:00,51,3045,208,2,0,management,married,tertiary,no,no,yes,cellular,jun,failure,no
11827,2025-11-10 19:09:12.766960+00:00,60,196,583,3,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11828,2025-11-10 19:09:12.766960+00:00,50,1098,174,3,0,housemaid,married,primary,no,no,no,cellular,jun,failure,no
11829,2025-11-10 19:09:12.766960+00:00,36,7123,26,17,0,blue-collar,single,secondary,no,no,no,cellular,jun,failure,no
11830,2025-11-10 19:09:12.766960+00:00,52,1500,109,3,0,blue-collar,married,secondary,no,no,yes,cellular,jun,failure,no
11831,2025-11-10 19:09:12.766960+00:00,51,1295,288,2,0,retired,married,secondary,no,no,yes,cellular,jun,failure,no
11832,2025-11-10 19:09:12.766960+00:00,43,672,14,6,0,admin.,married,secondary,no,yes,no,cellular,jun,failure,no
11833,2025-11-10 19:09:12.766960+00:00,20,-322,73,4,0,student,single,secondary,no,yes,no,cellular,jun,failure,no
11834,2025-11-10 19:09:12.766960+00:00,36,44,11,2,0,blue-collar,married,primary,no,no,no,cellular,jun,failure,no
11835,2025-11-10 19:09:12.766960+00:00,47,1111,415,4,0,services,married,secondary,no,no,no,cellular,jun,failure,no
11836,2025-11-10 19:09:12.766960+00:00,39,470,44,2,0,admin.,single,secondary,no,yes,no,cellular,jun,failure,no
11837,2025-11-10 19:09:12.766960+00:00,53,3975,23,2,0,retired,married,primary,no,no,no,cellular,jun,failure,no
11838,2025-11-10 19:09:12.766960+00:00,38,348,446,1,0,technician,divorced,tertiary,no,no,no,cellular,jun,failure,no
11839,2025-11-10 19:09:12.766960+00:00,29,908,1663,1,0,blue-collar,single,secondary,no,yes,no,cellular,jun,failure,yes
11840,2025-11-10 19:09:12.766960+00:00,60,4722,459,3,0,blue-collar,married,primary,no,no,no,cellular,jun,failure,no
11841,2025-11-10 19:09:12.766960+00:00,43,506,398,1,0,admin.,married,secondary,no,no,no,cellular,jun,failure,no
11842,2025-11-10 19:09:12.766960+00:00,47,1694,560,3,0,technician,married,tertiary,no,no,yes,cellular,jun,failure,yes
11843,2025-11-10 19:09:12.766960+00:00,55,16,64,1,0,housemaid,married,primary,no,no,no,cellular,jun,failure,no
11844,2025-11-10 19:09:12.766960+00:00,42,-9,248,1,0,admin.,married,secondary,yes,no,no,cellular,jun,failure,no
11845,2025-11-10 19:09:12.766960+00:00,39,80,124,2,0,technician,divorced,secondary,no,no,no,cellular,jun,failure,no
11846,2025-11-10 19:09:12.766960+00:00,51,495,154,8,0,unemployed,married,secondary,no,yes,yes,cellular,jun,failure,no
11847,2025-11-10 19:09:12.766960+00:00,57,-92,1617,1,0,management,married,tertiary,no,yes,yes,cellular,jun,failure,yes
11848,2025-11-10 19:09:12.766960+00:00,39,-251,421,6,0,entrepreneur,divorced,tertiary,yes,no,no,cellular,jun,failure,no
11849,2025-11-10 19:09:12.766960+00:00,60,1393,591,6,0,entrepreneur,married,secondary,no,no,no,cellular,jun,failure,no
11850,2025-11-10 19:09:12.766960+00:00,47,1121,454,6,0,self-employed,married,secondary,no,no,no,cellular,jun,failure,no
11851,2025-11-10 19:09:12.766960+00:00,57,5,165,2,0,admin.,married,secondary,no,no,no,cellular,jun,failure,no
11852,2025-11-10 19:09:12.766960+00:00,37,1549,161,7,0,self-employed,married,secondary,no,yes,no,cellular,jun,failure,no
11853,2025-11-10 19:09:12.766960+00:00,40,0,618,4,0,blue-collar,married,primary,no,no,no,cellular,jun,failure,no
11854,2025-11-10 19:09:12.766960+00:00,38,293,70,2,0,services,married,secondary,no,no,no,cellular,jun,failure,no
11855,2025-11-10 19:09:12.766960+00:00,41,2067,120,4,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11856,2025-11-10 19:09:12.766960+00:00,36,207,1478,5,0,housemaid,single,primary,no,no,no,cellular,jun,failure,no
11857,2025-11-10 19:09:12.766960+00:00,47,33,14,25,0,management,married,tertiary,no,yes,yes,cellular,jun,failure,no
11858,2025-11-10 19:09:12.766960+00:00,56,475,110,4,0,blue-collar,married,secondary,no,yes,yes,cellular,jun,failure,no
11859,2025-11-10 19:09:12.766960+00:00,46,101,40,4,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11860,2025-11-10 19:09:12.766960+00:00,40,188,570,2,0,blue-collar,married,secondary,no,yes,yes,cellular,jun,failure,yes
11861,2025-11-10 19:09:12.766960+00:00,36,0,519,2,0,management,divorced,tertiary,no,no,no,cellular,jun,failure,no
11862,2025-11-10 19:09:12.766960+00:00,44,251,14,6,0,technician,married,secondary,no,no,no,cellular,jun,failure,no
11863,2025-11-10 19:09:12.766960+00:00,59,544,67,2,0,management,married,secondary,no,no,no,cellular,jun,failure,no
11864,2025-11-10 19:09:12.766960+00:00,54,515,825,2,0,services,married,secondary,no,no,yes,cellular,jun,failure,no
11865,2025-11-10 19:09:12.766960+00:00,41,-319,263,3,0,self-employed,divorced,tertiary,no,no,no,cellular,jun,failure,no
11866,2025-11-10 19:09:12.766960+00:00,38,2885,1422,10,0,blue-collar,single,tertiary,no,yes,no,cellular,jun,failure,yes
11867,2025-11-10 19:09:12.766960+00:00,45,186,554,2,0,blue-collar,married,primary,no,no,no,cellular,jun,failure,no
11868,2025-11-10 19:09:12.766960+00:00,34,490,55,12,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11869,2025-11-10 19:09:12.766960+00:00,39,4168,172,3,0,blue-collar,divorced,primary,no,yes,no,cellular,jun,failure,no
11870,2025-11-10 19:09:12.766960+00:00,37,142,553,2,0,management,married,tertiary,no,no,no,cellular,jun,failure,no
11871,2025-11-10 19:09:12.766960+00:00,38,9669,15,3,0,student,single,secondary,no,no,no,cellular,jun,failure,no
11872,2025-11-10 19:09:12.766960+00:00,56,954,81,10,0,housemaid,married,primary,no,no,no,cellular,jun,failure,no
11873,2025-11-10 19:09:12.766960+00:00,39,127,150,2,0,housemaid,divorced,secondary,yes,no,no,cellular,jun,failure,no
11874,2025-11-10 19:09:12.766960+00:00,44,2237,125,2,0,management,divorced,tertiary,no,yes,no,cellular,jun,failure,no
11875,2025-11-10 19:09:12.766960+00:00,38,3419,324,5,0,blue-collar,married,primary,no,yes,no,cellular,jun,failure,no
11876,2025-11-10 19:09:12.766960+00:00,47,-57,93,2,0,admin.,married,secondary,yes,no,yes,cellular,jun,failure,no
11877,2025-11-10 19:09:12.766960+00:00,36,0,156,7,0,technician,married,secondary,no,yes,no,cellular,jun,failure,no
11878,2025-11-10 19:09:12.766960+00:00,32,2326,62,3,0,admin.,single,secondary,no,yes,no,cellular,jun,failure,no
11879,2025-11-10 19:09:12.766960+00:00,55,2074,19,4,0,blue-collar,married,primary,no,no,no,cellular,jun,failure,no
11880,2025-11-10 19:09:12.766960+00:00,42,396,47,2,0,unemployed,married,secondary,no,no,yes,cellular,jun,failure,no
11881,2025-11-10 19:09:12.766960+00:00,49,2,16,20,0,blue-collar,married,primary,no,yes,no,cellular,jun,failure,no
11882,2025-11-10 19:09:12.766960+00:00,52,-107,134,2,0,self-employed,married,primary,no,yes,yes,cellular,jun,failure,no
11883,2025-11-10 19:09:12.766960+00:00,31,1361,176,4,0,blue-collar,married,secondary,no,yes,no,cellular,jun,failure,no
11884,2025-11-10 19:09:12.766960+00:00,48,10724,238,3,0,blue-collar,married,secondary,no,no,no,cellular,jun,failure,no
11885,2025-11-10 19:09:12.766960+00:00,50,2812,17,37,0,blue-collar,divorced,secondary,no,yes,no,cellular,jun,failure,no
